, ,PLAYER,PLAY DESCRIPTION,REBOUND TYPE,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
122,,Alperen Sengun,Sengun REBOUND (Off:3 Def:8),Off,LAL @ HOU,LAL,HOU,"Monday, January 29",4,https://videos.nba.com/nba/pbp/media/2024/01/29/0022300662/546/33cada4c-9846-74c5-1ffc-cd9fc2d764b1_1280x720.mp4
123,,Alperen Sengun,Sengun REBOUND (Off:1 Def:3),Off,NOP @ HOU,NOP,HOU,"Wednesday, January 31",2,https://videos.nba.com/nba/pbp/media/2024/01/31/0022300679/228/7b677efe-e98e-2aa5-0c9c-4d0ec27cabe2_1280x720.mp4
124,,Alperen Sengun,Sengun REBOUND (Off:2 Def:7),Off,NOP @ HOU,NOP,HOU,"Wednesday, January 31",4,https://videos.nba.com/nba/pbp/media/2024/01/31/0022300679/615/6a7a0781-09b7-db31-c545-3efaf3e31e6d_1280x720.mp4
125,,Alperen Sengun,Sengun REBOUND (Off:1 Def:8),Off,TOR @ HOU,TOR,HOU,"Friday, February 2",3,https://videos.nba.com/nba/pbp/media/2024/02/02/0022300692/323/d37bd8fc-7b3a-a348-8195-ac6b5ef39fb0_1280x720.mp4
126,,Alperen Sengun,Sengun REBOUND (Off:1 Def:0),Off,HOU @ MIN,HOU,MIN,"Sunday, February 4",1,https://videos.nba.com/nba/pbp/media/2024/02/04/0022300709/45/d5edb463-9978-9422-8077-f651ce515592_1280x720.mp4
127,,Alperen Sengun,Sengun REBOUND (Off:2 Def:2),Off,HOU @ MIN,HOU,MIN,"Sunday, February 4",1,https://videos.nba.com/nba/pbp/media/2024/02/04/0022300709/78/5af89c01-8497-972a-e744-61ff3140f261_1280x720.mp4
128,,Alperen Sengun,Sengun REBOUND (Off:3 Def:4),Off,HOU @ MIN,HOU,MIN,"Sunday, February 4",3,https://videos.nba.com/nba/pbp/media/2024/02/04/0022300709/377/230e4920-504b-3400-208b-398f7bef6085_1280x720.mp4
129,,Alperen Sengun,Sengun REBOUND (Off:4 Def:4),Off,HOU @ MIN,HOU,MIN,"Sunday, February 4",3,https://videos.nba.com/nba/pbp/media/2024/02/04/0022300709/508/deeb1eb2-e26f-2988-3638-8d3637a5926c_1280x720.mp4
130,,Alperen Sengun,Sengun REBOUND (Off:1 Def:2),Off,HOU @ IND,HOU,IND,"Tuesday, February 6",2,https://videos.nba.com/nba/pbp/media/2024/02/06/0022300719/226/acf2a52d-428e-226e-49c2-ee9a093cf736_1280x720.mp4
131,,Alperen Sengun,Sengun REBOUND (Off:2 Def:5),Off,HOU @ IND,HOU,IND,"Tuesday, February 6",3,https://videos.nba.com/nba/pbp/media/2024/02/06/0022300719/379/a880a7b7-9e86-39eb-86b2-7cd71c49b00d_1280x720.mp4
132,,Alperen Sengun,Sengun REBOUND (Off:3 Def:5),Off,HOU @ IND,HOU,IND,"Tuesday, February 6",4,https://videos.nba.com/nba/pbp/media/2024/02/06/0022300719/628/402daccc-7265-1b8e-3106-343488b3c33b_1280x720.mp4
133,,Alperen Sengun,Sengun REBOUND (Off:4 Def:5),Off,HOU @ IND,HOU,IND,"Tuesday, February 6",4,https://videos.nba.com/nba/pbp/media/2024/02/06/0022300719/657/0b1abe2f-8fbf-5310-d090-315d15d213bd_1280x720.mp4
134,,Alperen Sengun,Sengun REBOUND (Off:5 Def:5),Off,HOU @ IND,HOU,IND,"Tuesday, February 6",4,https://videos.nba.com/nba/pbp/media/2024/02/06/0022300719/661/328cb0bd-0b13-b89d-e42d-d1ec3ea3d28e_1280x720.mp4
135,,Alperen Sengun,Sengun REBOUND (Off:1 Def:1),Off,HOU @ TOR,HOU,TOR,"Friday, February 9",1,https://videos.nba.com/nba/pbp/media/2024/02/09/0022300744/26/85c998c7-a1df-cf5e-2ad4-30ba505735df_1280x720.mp4
136,,Alperen Sengun,Sengun REBOUND (Off:2 Def:2),Off,HOU @ TOR,HOU,TOR,"Friday, February 9",1,https://videos.nba.com/nba/pbp/media/2024/02/09/0022300744/69/9a4dca02-9bad-7d68-fd15-3abe9df8cc4a_1280x720.mp4
137,,Alperen Sengun,Sengun REBOUND (Off:3 Def:2),Off,HOU @ TOR,HOU,TOR,"Friday, February 9",2,https://videos.nba.com/nba/pbp/media/2024/02/09/0022300744/274/9393cc9c-f190-8227-af08-940cf775762f_1280x720.mp4
138,,Alperen Sengun,Sengun REBOUND (Off:1 Def:1),Off,HOU @ MEM,HOU,MEM,"Wednesday, February 14",2,https://videos.nba.com/nba/pbp/media/2024/02/14/0022300783/328/348cd4db-3eaa-d5bd-21ef-c0703828a819_1280x720.mp4
139,,Alperen Sengun,Sengun REBOUND (Off:2 Def:1),Off,HOU @ MEM,HOU,MEM,"Wednesday, February 14",2,https://videos.nba.com/nba/pbp/media/2024/02/14/0022300783/335/37625033-a024-5fdb-e9e6-6173499aaf7a_1280x720.mp4
140,,Alperen Sengun,Sengun REBOUND (Off:3 Def:2),Off,HOU @ MEM,HOU,MEM,"Wednesday, February 14",4,https://videos.nba.com/nba/pbp/media/2024/02/14/0022300783/690/4239cde5-b8a8-c461-9bde-f8dc316d0c7d_1280x720.mp4
141,,Alperen Sengun,Sengun REBOUND (Off:1 Def:6),Off,HOU @ NOP,HOU,NOP,"Thursday, February 22",3,https://videos.nba.com/nba/pbp/media/2024/02/22/0022300798/371/11889ccb-0959-bd4e-699f-5231370fc61e_1280x720.mp4
142,,Alperen Sengun,Sengun REBOUND (Off:2 Def:7),Off,HOU @ NOP,HOU,NOP,"Thursday, February 22",3,https://videos.nba.com/nba/pbp/media/2024/02/22/0022300798/502/b28e8260-cf1a-8550-fad7-26c6d16f264f_1280x720.mp4
143,,Alperen Sengun,Sengun REBOUND (Off:1 Def:3),Off,PHX @ HOU,PHX,HOU,"Friday, February 23",2,https://videos.nba.com/nba/static/missing.mp4
144,,Alperen Sengun,Sengun REBOUND (Off:2 Def:3),Off,PHX @ HOU,PHX,HOU,"Friday, February 23",3,https://videos.nba.com/nba/pbp/media/2024/02/23/0022300806/395/7dd92c12-f54a-582c-ef3f-20c2dc879300_1280x720.mp4
145,,Alperen Sengun,Sengun REBOUND (Off:3 Def:5),Off,PHX @ HOU,PHX,HOU,"Friday, February 23",4,https://videos.nba.com/nba/pbp/media/2024/02/23/0022300806/591/9714c459-9b9b-084e-4c96-53ee051e0e2c_1280x720.mp4
146,,Alperen Sengun,Sengun REBOUND (Off:4 Def:5),Off,PHX @ HOU,PHX,HOU,"Friday, February 23",4,https://videos.nba.com/nba/pbp/media/2024/02/23/0022300806/643/1d3e5f2a-570c-f78c-dcd1-a1005aa248d4_1280x720.mp4
147,,Alperen Sengun,Sengun REBOUND (Off:5 Def:6),Off,PHX @ HOU,PHX,HOU,"Friday, February 23",4,https://videos.nba.com/nba/pbp/media/2024/02/23/0022300806/709/20ae3abf-4b1c-b01a-8344-54034f4367aa_1280x720.mp4
148,,Alperen Sengun,Sengun REBOUND (Off:6 Def:6),Off,PHX @ HOU,PHX,HOU,"Friday, February 23",4,https://videos.nba.com/nba/pbp/media/2024/02/23/0022300806/711/c7f0f1cf-4a16-3282-3b96-204f0a7ecfa4_1280x720.mp4
149,,Alperen Sengun,Sengun REBOUND (Off:1 Def:1),Off,OKC @ HOU,OKC,HOU,"Sunday, February 25",1,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300822/102/922eec64-5778-f0aa-fa5d-47e948a37fef_1280x720.mp4
150,,Alperen Sengun,Sengun REBOUND (Off:2 Def:5),Off,OKC @ HOU,OKC,HOU,"Sunday, February 25",3,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300822/434/dba3ca8d-9646-4cf3-bfcb-98cc26346a2f_1280x720.mp4
151,,Alperen Sengun,Sengun REBOUND (Off:3 Def:5),Off,OKC @ HOU,OKC,HOU,"Sunday, February 25",4,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300822/626/0326c1cf-4b3a-179f-06be-5566956f035d_1280x720.mp4
152,,Alperen Sengun,Sengun REBOUND (Off:4 Def:6),Off,OKC @ HOU,OKC,HOU,"Sunday, February 25",4,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300822/660/e173d1e9-ec01-ea16-9086-8d1128401a4d_1280x720.mp4
153,,Alperen Sengun,Sengun REBOUND (Off:5 Def:6),Off,OKC @ HOU,OKC,HOU,"Sunday, February 25",4,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300822/681/f8fa7408-b5e2-6d1f-8060-33c2a45cf262_1280x720.mp4
154,,Alperen Sengun,Sengun REBOUND (Off:1 Def:1),Off,HOU @ OKC,HOU,OKC,"Tuesday, February 27",1,https://videos.nba.com/nba/pbp/media/2024/02/27/0022300841/40/9a28ea52-62a7-8fa2-5c4c-545f47181e49_1280x720.mp4
155,,Alperen Sengun,Sengun REBOUND (Off:2 Def:4),Off,HOU @ OKC,HOU,OKC,"Tuesday, February 27",2,https://videos.nba.com/nba/pbp/media/2024/02/27/0022300841/299/67305f2b-4cd5-75bf-4c8f-f1f52dfe3260_1280x720.mp4
156,,Alperen Sengun,Sengun REBOUND (Off:3 Def:6),Off,HOU @ OKC,HOU,OKC,"Tuesday, February 27",3,https://videos.nba.com/nba/pbp/media/2024/02/27/0022300841/399/5adbb3f7-5a6b-f9fe-721f-b0ab3afcacc2_1280x720.mp4
157,,Alperen Sengun,Sengun REBOUND (Off:1 Def:1),Off,HOU @ PHX,HOU,PHX,"Thursday, February 29",1,https://videos.nba.com/nba/pbp/media/2024/02/29/0022300854/75/a6639231-e811-0a7c-60e8-eb6e9211726f_1280x720.mp4
158,,Alperen Sengun,Sengun REBOUND (Off:1 Def:2),Off,HOU @ PHX,HOU,PHX,"Saturday, March 2",1,https://videos.nba.com/nba/pbp/media/2024/03/02/0022300870/55/1d30402f-7d69-4ba8-50aa-74f897fbbd7a_1280x720.mp4
159,,Alperen Sengun,Sengun REBOUND (Off:2 Def:4),Off,HOU @ PHX,HOU,PHX,"Saturday, March 2",2,https://videos.nba.com/nba/pbp/media/2024/03/02/0022300870/318/0fb3dd40-9c1d-2a79-b509-44f2c01780ac_1280x720.mp4
160,,Alperen Sengun,Sengun REBOUND (Off:3 Def:4),Off,HOU @ PHX,HOU,PHX,"Saturday, March 2",3,https://videos.nba.com/nba/pbp/media/2024/03/02/0022300870/387/046d6512-e4f8-4eee-c6ea-10db5738878f_1280x720.mp4
161,,Alperen Sengun,Sengun REBOUND (Off:4 Def:4),Off,HOU @ PHX,HOU,PHX,"Saturday, March 2",4,https://videos.nba.com/nba/pbp/media/2024/03/02/0022300870/688/5d96cea0-be9a-7eeb-3c72-35dcc06cdeca_1280x720.mp4
162,,Alperen Sengun,Sengun REBOUND (Off:5 Def:4),Off,HOU @ PHX,HOU,PHX,"Saturday, March 2",4,https://videos.nba.com/nba/pbp/media/2024/03/02/0022300870/719/fe3f5794-b4cf-ba89-ae0a-a0cd2b376ed6_1280x720.mp4
163,,Alperen Sengun,Sengun REBOUND (Off:1 Def:4),Off,SAS @ HOU,SAS,HOU,"Tuesday, March 5",2,https://videos.nba.com/nba/pbp/media/2024/03/05/0022300891/231/f0d8009b-2236-de31-1877-3b7ec5289607_1280x720.mp4
164,,Alperen Sengun,Sengun REBOUND (Off:2 Def:7),Off,SAS @ HOU,SAS,HOU,"Tuesday, March 5",2,https://videos.nba.com/nba/pbp/media/2024/03/05/0022300891/302/3de7599a-cc40-c6bd-01a6-75abf0a5d84e_1280x720.mp4
165,,Alperen Sengun,Sengun REBOUND (Off:3 Def:7),Off,SAS @ HOU,SAS,HOU,"Tuesday, March 5",3,https://videos.nba.com/nba/pbp/media/2024/03/05/0022300891/345/258e4c4a-0340-b367-b1e0-9abdc5d6156e_1280x720.mp4
166,,Alperen Sengun,Sengun REBOUND (Off:4 Def:7),Off,SAS @ HOU,SAS,HOU,"Tuesday, March 5",3,https://videos.nba.com/nba/pbp/media/2024/03/05/0022300891/374/9775fc34-3eec-5d83-cb11-edc8ade2eb68_1280x720.mp4
167,,Alperen Sengun,Sengun REBOUND (Off:5 Def:7),Off,SAS @ HOU,SAS,HOU,"Tuesday, March 5",3,https://videos.nba.com/nba/pbp/media/2024/03/05/0022300891/376/4ecf85ab-4285-ccf3-9115-d6811ca6c723_1280x720.mp4
168,,Alperen Sengun,Sengun REBOUND (Off:6 Def:7),Off,SAS @ HOU,SAS,HOU,"Tuesday, March 5",3,https://videos.nba.com/nba/pbp/media/2024/03/05/0022300891/414/3c294435-b3a7-e410-8d6a-a2cdd7988868_1280x720.mp4
169,,Alperen Sengun,Sengun REBOUND (Off:1 Def:2),Off,LAC @ HOU,LAC,HOU,"Wednesday, March 6",1,https://videos.nba.com/nba/pbp/media/2024/03/06/0022300897/35/26623f74-692f-5659-063b-759c56bf57a1_1280x720.mp4
170,,Alperen Sengun,Sengun REBOUND (Off:2 Def:5),Off,LAC @ HOU,LAC,HOU,"Wednesday, March 6",1,https://videos.nba.com/nba/pbp/media/2024/03/06/0022300897/107/98c46f33-9ee5-8bd8-3dbc-ce03b7a130e0_1280x720.mp4
171,,Alperen Sengun,Sengun REBOUND (Off:3 Def:8),Off,LAC @ HOU,LAC,HOU,"Wednesday, March 6",2,https://videos.nba.com/nba/pbp/media/2024/03/06/0022300897/227/ec95db37-627d-cd43-ad35-e9cade67e52f_1280x720.mp4
172,,Alperen Sengun,Sengun REBOUND (Off:4 Def:11),Off,LAC @ HOU,LAC,HOU,"Wednesday, March 6",3,https://videos.nba.com/nba/pbp/media/2024/03/06/0022300897/431/eeb68332-e838-66ac-4e84-20930afc7efe_1280x720.mp4
173,,Alperen Sengun,Sengun REBOUND (Off:5 Def:13),Off,LAC @ HOU,LAC,HOU,"Wednesday, March 6",4,https://videos.nba.com/nba/pbp/media/2024/03/06/0022300897/502/4abc9378-bee0-01d2-0049-67449cdd67c4_1280x720.mp4
174,,Alperen Sengun,Sengun REBOUND (Off:6 Def:13),Off,LAC @ HOU,LAC,HOU,"Wednesday, March 6",4,https://videos.nba.com/nba/pbp/media/2024/03/06/0022300897/527/a4a92039-898c-4f4e-4712-47c2d6e743b2_1280x720.mp4
175,,Alperen Sengun,Sengun REBOUND (Off:1 Def:0),Off,HOU @ POR,HOU,POR,"Friday, March 8",1,https://videos.nba.com/nba/pbp/media/2024/03/08/0022300916/40/c0650c07-8a3c-cd00-096a-4859bc62cf34_1280x720.mp4
176,,Alperen Sengun,Sengun REBOUND (Off:2 Def:2),Off,HOU @ POR,HOU,POR,"Friday, March 8",2,https://videos.nba.com/nba/pbp/media/2024/03/08/0022300916/268/fcfb0cb7-2615-59dc-6f3d-8747e59ae4e0_1280x720.mp4
177,,Alperen Sengun,Sengun REBOUND (Off:3 Def:3),Off,HOU @ POR,HOU,POR,"Friday, March 8",4,https://videos.nba.com/nba/pbp/media/2024/03/08/0022300916/616/49664a35-4a9f-1e4d-0346-47d74b657b20_1280x720.mp4
178,,Alperen Sengun,Sengun REBOUND (Off:5 Def:3),Off,HOU @ POR,HOU,POR,"Friday, March 8",4,https://videos.nba.com/nba/pbp/media/2024/03/08/0022300916/637/4bc6d634-ea53-a7f6-282a-9e3bebacc4e7_1280x720.mp4
179,,Alperen Sengun,Sengun REBOUND (Off:5 Def:3),Off,HOU @ POR,HOU,POR,"Friday, March 8",4,https://videos.nba.com/nba/pbp/media/2024/03/08/0022300916/639/21b519e5-a5e3-2582-9d51-130f67cd7eeb_1280x720.mp4
180,,Alperen Sengun,Sengun REBOUND (Off:1 Def:0),Off,OKC @ HOU,OKC,HOU,"Wednesday, December 6",1,https://videos.nba.com/nba/pbp/media/2023/12/06/0022301212/76/355c9731-140d-b8d4-8d67-6f01446942d9_1280x720.mp4
181,,Alperen Sengun,Sengun REBOUND (Off:1 Def:2),Off,HOU @ DEN,HOU,DEN,"Friday, December 8",1,https://videos.nba.com/nba/pbp/media/2023/12/08/0022301224/70/d3a52cb8-d75c-5ff8-0966-e9ec988150e5_1280x720.mp4
182,,Anthony Davis,Davis REBOUND (Off:1 Def:6),Off,ATL @ LAL,ATL,LAL,"Monday, March 18",2,https://videos.nba.com/nba/pbp/media/2024/03/18/0022300990/273/d98a62d9-7514-c466-1689-83c8d1cc0a57_1280x720.mp4
183,,Anthony Davis,Davis REBOUND (Off:1 Def:3),Off,PHI @ LAL,PHI,LAL,"Friday, March 22",1,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301018/44/2d9e0b09-c453-3428-2f93-b86e90f9eeb6_1280x720.mp4
184,,Anthony Davis,Davis REBOUND (Off:2 Def:4),Off,PHI @ LAL,PHI,LAL,"Friday, March 22",1,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301018/78/8d2975e9-7540-d694-bc09-9b4526394fb3_1280x720.mp4
185,,Anthony Davis,Davis REBOUND (Off:3 Def:4),Off,PHI @ LAL,PHI,LAL,"Friday, March 22",1,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301018/116/5c54ee4e-a249-4f2b-07be-700367232007_1280x720.mp4
186,,Anthony Davis,Davis REBOUND (Off:4 Def:6),Off,PHI @ LAL,PHI,LAL,"Friday, March 22",2,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301018/287/c56b4b8c-1c44-edce-7e99-c2d7ce31e6b4_1280x720.mp4
187,,Anthony Davis,Davis REBOUND (Off:5 Def:6),Off,PHI @ LAL,PHI,LAL,"Friday, March 22",2,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301018/303/8ed5f015-2913-d169-51e8-01916b679f7b_1280x720.mp4
188,,Anthony Davis,Davis REBOUND (Off:6 Def:6),Off,PHI @ LAL,PHI,LAL,"Friday, March 22",3,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301018/378/06b6c279-c16b-2272-38b5-1f1cfe649977_1280x720.mp4
189,,Anthony Davis,Davis REBOUND (Off:7 Def:8),Off,PHI @ LAL,PHI,LAL,"Friday, March 22",3,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301018/471/268854cc-7561-c348-431d-a23562c4329a_1280x720.mp4
190,,Anthony Davis,Davis REBOUND (Off:1 Def:4),Off,IND @ LAL,IND,LAL,"Sunday, March 24",1,https://videos.nba.com/nba/pbp/media/2024/03/24/0022301032/124/80122166-8ca3-953e-51c2-fe33341627fc_1280x720.mp4
191,,Anthony Davis,Davis REBOUND (Off:2 Def:6),Off,IND @ LAL,IND,LAL,"Sunday, March 24",1,https://videos.nba.com/nba/pbp/media/2024/03/24/0022301032/168/340d3dda-56a8-6d34-b306-2e10838c6186_1280x720.mp4
192,,Anthony Davis,Davis REBOUND (Off:3 Def:13),Off,IND @ LAL,IND,LAL,"Sunday, March 24",4,https://videos.nba.com/nba/pbp/media/2024/03/24/0022301032/645/aff437cd-b1c9-664f-ea1b-8f8d580e5c42_1280x720.mp4
193,,Anthony Davis,Davis REBOUND (Off:1 Def:0),Off,LAL @ MIL,LAL,MIL,"Tuesday, March 26",1,https://videos.nba.com/nba/pbp/media/2024/03/26/0022301045/91/afaad7a9-674b-8dcd-1dc3-49dce2e50814_1280x720.mp4
194,,Anthony Davis,Davis REBOUND (Off:2 Def:2),Off,LAL @ MIL,LAL,MIL,"Tuesday, March 26",1,https://videos.nba.com/nba/pbp/media/2024/03/26/0022301045/149/5223eecf-03da-7c2d-d263-0c09be5302ba_1280x720.mp4
195,,Anthony Davis,Davis REBOUND (Off:3 Def:2),Off,LAL @ MIL,LAL,MIL,"Tuesday, March 26",2,https://videos.nba.com/nba/pbp/media/2024/03/26/0022301045/213/ac312785-f572-f66c-b9cc-04f087c3fcdc_1280x720.mp4
196,,Anthony Davis,Davis REBOUND (Off:4 Def:4),Off,LAL @ MIL,LAL,MIL,"Tuesday, March 26",2,https://videos.nba.com/nba/pbp/media/2024/03/26/0022301045/273/c4b163b5-3067-9f3e-06fe-e4b0fa8793c0_1280x720.mp4
197,,Anthony Davis,Davis REBOUND (Off:5 Def:4),Off,LAL @ MIL,LAL,MIL,"Tuesday, March 26",2,https://videos.nba.com/nba/pbp/media/2024/03/26/0022301045/306/1b0d5610-ccb0-0a7d-2461-897835c74700_1280x720.mp4
198,,Anthony Davis,Davis REBOUND (Off:6 Def:10),Off,LAL @ MIL,LAL,MIL,"Tuesday, March 26",3,https://videos.nba.com/nba/pbp/media/2024/03/26/0022301045/444/d26c2393-c67b-81ba-eaba-b70572fd043b_1280x720.mp4
199,,Anthony Davis,Davis REBOUND (Off:7 Def:11),Off,LAL @ MIL,LAL,MIL,"Tuesday, March 26",4,https://videos.nba.com/nba/pbp/media/2024/03/26/0022301045/526/0cefab4d-ea28-b40a-fbd1-2f8c133e5f33_1280x720.mp4
200,,Anthony Davis,Davis REBOUND (Off:1 Def:0),Off,LAL @ IND,LAL,IND,"Friday, March 29",1,https://videos.nba.com/nba/pbp/media/2024/03/29/0022301063/23/9e06df4f-c5d8-b6d4-a87d-60b95542576b_1280x720.mp4
201,,Anthony Davis,Davis REBOUND (Off:2 Def:4),Off,LAL @ IND,LAL,IND,"Friday, March 29",2,https://videos.nba.com/nba/pbp/media/2024/03/29/0022301063/272/5e26a64d-395a-6c5e-c793-ab28b4258839_1280x720.mp4
202,,Anthony Davis,Davis REBOUND (Off:3 Def:4),Off,LAL @ IND,LAL,IND,"Friday, March 29",2,https://videos.nba.com/nba/pbp/media/2024/03/29/0022301063/279/7744a575-a857-1fd9-2370-ef772d220332_1280x720.mp4
203,,Anthony Davis,Davis REBOUND (Off:4 Def:10),Off,LAL @ IND,LAL,IND,"Friday, March 29",3,https://videos.nba.com/nba/pbp/media/2024/03/29/0022301063/459/dcb77a30-758a-147c-b5ae-ea8a198b32ca_1280x720.mp4
204,,Anthony Davis,Davis REBOUND (Off:1 Def:0),Off,LAL @ BKN,LAL,BKN,"Sunday, March 31",1,https://videos.nba.com/nba/pbp/media/2024/03/31/0022301078/14/daf88b5f-9248-9a6e-1df9-db759f913550_1280x720.mp4
205,,Anthony Davis,Davis REBOUND (Off:1 Def:1),Off,LAL @ TOR,LAL,TOR,"Tuesday, April 2",1,https://videos.nba.com/nba/pbp/media/2024/04/02/0022301094/91/1a8c0d32-e4bd-837f-e1a8-983481da4249_1280x720.mp4
206,,Anthony Davis,Davis REBOUND (Off:2 Def:3),Off,LAL @ TOR,LAL,TOR,"Tuesday, April 2",3,https://videos.nba.com/nba/pbp/media/2024/04/02/0022301094/375/dc0ea33b-1e77-5bbb-07c8-5ed7aa798631_1280x720.mp4
207,,Anthony Davis,Davis REBOUND (Off:1 Def:0),Off,LAL @ WAS,LAL,WAS,"Wednesday, April 3",1,https://videos.nba.com/nba/pbp/media/2024/04/03/0022301103/16/8aed3177-2f14-df5f-0cbc-d050fdd31b8b_1280x720.mp4
208,,Anthony Davis,Davis REBOUND (Off:2 Def:2),Off,LAL @ WAS,LAL,WAS,"Wednesday, April 3",1,https://videos.nba.com/nba/pbp/media/2024/04/03/0022301103/124/75ed1094-6729-7d17-f881-bb86ddd5a26c_1280x720.mp4
209,,Anthony Davis,Davis REBOUND (Off:3 Def:3),Off,LAL @ WAS,LAL,WAS,"Wednesday, April 3",1,https://videos.nba.com/nba/pbp/media/2024/04/03/0022301103/135/8b45b734-28d1-c339-caf3-9b5d0ee2d5c5_1280x720.mp4
210,,Anthony Davis,Davis REBOUND (Off:1 Def:4),Off,CLE @ LAL,CLE,LAL,"Saturday, April 6",3,https://videos.nba.com/nba/pbp/media/2024/04/06/0022301127/399/28c10aa7-1c00-e124-d4b9-0569b53de7c6_1280x720.mp4
211,,Anthony Davis,Davis REBOUND (Off:2 Def:4),Off,CLE @ LAL,CLE,LAL,"Saturday, April 6",3,https://videos.nba.com/nba/pbp/media/2024/04/06/0022301127/401/64278119-1580-a3f3-840a-f97a877a8949_1280x720.mp4
212,,Anthony Davis,Davis REBOUND (Off:3 Def:5),Off,CLE @ LAL,CLE,LAL,"Saturday, April 6",4,https://videos.nba.com/nba/pbp/media/2024/04/06/0022301127/559/20679f27-ee54-f53a-aba9-caa4d9f1f393_1280x720.mp4
213,,Anthony Davis,Davis REBOUND (Off:4 Def:5),Off,CLE @ LAL,CLE,LAL,"Saturday, April 6",4,https://videos.nba.com/nba/pbp/media/2024/04/06/0022301127/563/34662b1b-7c95-6a15-0e17-b917737503d0_1280x720.mp4
214,,Anthony Davis,Davis REBOUND (Off:1 Def:0),Off,MIN @ LAL,MIN,LAL,"Sunday, April 7",1,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301143/23/221a8249-b46c-6c7d-3c16-bdfdde188c38_1280x720.mp4
215,,Anthony Davis,Davis REBOUND (Off:2 Def:0),Off,MIN @ LAL,MIN,LAL,"Sunday, April 7",1,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301143/111/dd022b3d-6cfe-8bbb-0485-cf0b2e35a176_1280x720.mp4
216,,Anthony Davis,Davis REBOUND (Off:3 Def:1),Off,MIN @ LAL,MIN,LAL,"Sunday, April 7",1,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301143/150/5a259958-4124-e778-44fc-1e5e1bf53bac_1280x720.mp4
217,,Anthony Davis,Davis REBOUND (Off:1 Def:2),Off,LAL @ MEM,LAL,MEM,"Friday, April 12",1,https://videos.nba.com/nba/pbp/media/2024/04/12/0022301177/82/c95cbe44-670e-3e07-4a6b-6dfdd1b92add_1280x720.mp4
218,,Anthony Davis,Davis REBOUND (Off:2 Def:6),Off,LAL @ MEM,LAL,MEM,"Friday, April 12",3,https://videos.nba.com/nba/pbp/media/2024/04/12/0022301177/372/22b8c64f-be4d-5f00-74ec-5e207e6ec6c1_1280x720.mp4
219,,Anthony Davis,Davis REBOUND (Off:3 Def:6),Off,LAL @ MEM,LAL,MEM,"Friday, April 12",3,https://videos.nba.com/nba/pbp/media/2024/04/12/0022301177/425/7877dd9b-fcdb-5896-d26f-c7ac218acfe4_1280x720.mp4
220,,Anthony Davis,Davis REBOUND (Off:4 Def:8),Off,LAL @ MEM,LAL,MEM,"Friday, April 12",4,https://videos.nba.com/nba/pbp/media/2024/04/12/0022301177/530/5d27959d-6526-c13a-e919-1456a73575ce_1280x720.mp4
221,,Anthony Davis,Davis REBOUND (Off:1 Def:2),Off,LAL @ NOP,LAL,NOP,"Sunday, April 14",1,https://videos.nba.com/nba/pbp/media/2024/04/14/0022301195/123/1bf2917a-6629-7449-9686-e5fd6bd2e1fa_1280x720.mp4
222,,Anthony Davis,Davis REBOUND (Off:2 Def:2),Off,LAL @ NOP,LAL,NOP,"Sunday, April 14",2,https://videos.nba.com/nba/pbp/media/2024/04/14/0022301195/243/9720533f-dbe8-62fc-c895-6647ab1d4cef_1280x720.mp4
223,,Anthony Davis,Davis REBOUND (Off:3 Def:7),Off,LAL @ NOP,LAL,NOP,"Sunday, April 14",4,https://videos.nba.com/nba/pbp/media/2024/04/14/0022301195/504/54a348c3-4e8c-1287-d45d-8f9c68734d2b_1280x720.mp4
224,,Anthony Davis,Davis REBOUND (Off:4 Def:7),Off,LAL @ NOP,LAL,NOP,"Sunday, April 14",4,https://videos.nba.com/nba/pbp/media/2024/04/14/0022301195/551/1a87256f-080a-6f74-38ab-4c1d811ee5a6_1280x720.mp4
225,,Anthony Davis,Davis REBOUND (Off:1 Def:1),Off,PHX @ LAL,PHX,LAL,"Tuesday, December 5",1,https://videos.nba.com/nba/pbp/media/2023/12/05/0022301203/81/207884d4-0915-1770-7853-446d338afda0_1280x720.mp4
226,,Anthony Davis,Davis REBOUND (Off:2 Def:2),Off,PHX @ LAL,PHX,LAL,"Tuesday, December 5",2,https://videos.nba.com/nba/pbp/media/2023/12/05/0022301203/313/a6d4f7a5-f7f2-0d0b-005d-fcd07ba91ea8_1280x720.mp4
