PLAY ID,SEASON,PLAYER ID,PLAYER NAME,REBOUND TYPE,PLAY DESCRIPTION,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link,DOWNLOADED
hoop_cut_281,2015-16,8,Russell Westbrook,OREB,Westbrook REBOUND (Off:2 Def:5),OKC @ LAL,OKC,LAL,"Wednesday, December 23",3,https://videos.nba.com/nba/pbp/media/2015/12/23/0021500435/352/f44cb32d-b91c-36f7-8241-773dd9729b11_1280x720.mp4,False
hoop_cut_282,2015-16,175,Alex Len,OREB,Len REBOUND (Off:3 Def:2),PHX @ LAC,PHX,LAC,"Monday, February 22",2,https://videos.nba.com/nba/pbp/media/2016/02/22/0021500839/176/02a4b953-0448-0384-edc1-f984e870102e_1280x720.mp4,False
hoop_cut_283,2015-16,17,Jimmy Butler III,OREB,Butler REBOUND (Off:3 Def:3),CHI @ ATL,CHI,ATL,"Saturday, January 9",3,https://videos.nba.com/nba/pbp/media/2016/01/09/0021500551/429/90c6b910-7ba9-82af-5d1e-b2d839a78f48_1280x720.mp4,False
hoop_cut_284,2015-16,41,Paul Millsap,OREB,Millsap REBOUND (Off:1 Def:3),HOU @ ATL,HOU,ATL,"Saturday, March 19",2,https://videos.nba.com/nba/pbp/media/2016/03/19/0021501029/269/19b1296c-4590-ae75-8c30-eebccd6e7429_1280x720.mp4,False
hoop_cut_285,2015-16,30,Dwyane Wade,OREB,Wade REBOUND (Off:2 Def:5),MIA @ NOP,MIA,NOP,"Tuesday, March 22",4,https://videos.nba.com/nba/pbp/media/2016/03/22/0021501053/593/05eb9a1e-34d5-3258-a30f-ab5dbf3f4c57_1280x720.mp4,False
hoop_cut_286,2015-16,191,Zaza Pachulia,OREB,Pachulia REBOUND (Off:2 Def:3),DAL @ DET,DAL,DET,"Friday, April 1",3,https://videos.nba.com/nba/pbp/media/2016/04/01/0021501129/237/f8833fc9-b2b8-176f-11c6-a962b973eaa3_1280x720.mp4,False
hoop_cut_287,2015-16,91,Robert Covington,OREB,Covington REBOUND (Off:3 Def:3),MEM @ PHI,MEM,PHI,"Tuesday, December 22",2,https://videos.nba.com/nba/pbp/media/2015/12/14/0021500361/222/80adda38-e763-0e3f-976a-50dd3aadd594_1280x720.mp4,False
hoop_cut_288,2015-16,95,DeAndre Jordan,OREB,Jordan REBOUND (Off:2 Def:7),OKC @ LAC,OKC,LAC,"Monday, December 21",4,https://videos.nba.com/nba/pbp/media/2015/12/21/0021500418/465/ea38a123-e943-13b1-62a1-3a6eaf1fe532_1280x720.mp4,False
hoop_cut_289,2015-16,94,Michael Beasley,OREB,Beasley REBOUND (Off:1 Def:4),CHI @ HOU,CHI,HOU,"Thursday, March 31",3,https://videos.nba.com/nba/pbp/media/2016/03/31/0021501124/370/d1cf3502-3aa1-f6ee-8df3-141380e70b82_1280x720.mp4,False
hoop_cut_290,2015-16,133,Elfrid Payton,OREB,Payton REBOUND (Off:1 Def:0),ORL @ TOR,ORL,TOR,"Sunday, March 20",1,https://videos.nba.com/nba/pbp/media/2016/03/08/0021500949/69/cead5118-a9eb-c7d3-2bcf-3c94041095ae_1280x720.mp4,False
hoop_cut_291,2015-16,38,Jahlil Okafor,OREB,Okafor REBOUND (Off:1 Def:4),PHI @ MIA,PHI,MIA,"Saturday, November 21",2,https://videos.nba.com/nba/pbp/media/2015/11/21/0021500193/222/20f9d6c6-c2e2-c42b-92ba-dada593dc80c_1280x720.mp4,False
hoop_cut_292,2015-16,195,Nik Stauskas,OREB,Stauskas REBOUND (Off:1 Def:6),NYK @ PHI,NYK,PHI,"Friday, April 8",4,https://videos.nba.com/nba/pbp/media/2016/03/11/0021500964/327/e218cf76-42a7-7b6b-db9b-f04294a51b47_1280x720.mp4,False
hoop_cut_293,2015-16,122,Michael Carter-Williams,OREB,Carter-Williams REBOUND (Off:1 Def:0),MIL @ TOR,MIL,TOR,"Sunday, November 1",1,https://videos.nba.com/nba/pbp/media/2015/11/01/0021500042/46/85404ff2-daf9-e776-8178-90c3b958f1cc_1280x720.mp4,False
hoop_cut_294,2015-16,129,Dennis Schröder,OREB,Schroder REBOUND (Off:1 Def:0),ATL @ PHI,ATL,PHI,"Thursday, January 7",1,https://videos.nba.com/nba/pbp/media/2016/01/07/0021500536/88/cb95ecb2-bfb9-5eeb-a549-684c8efcfd67_1280x720.mp4,False
hoop_cut_295,2015-16,156,Dion Waiters,OREB,Waiters REBOUND (Off:1 Def:0),OKC @ CHA,OKC,CHA,"Saturday, January 2",3,https://videos.nba.com/nba/pbp/media/2015/11/30/0021500256/359/dc52ef5a-7191-b24b-35f2-00170a15749d_1280x720.mp4,False
hoop_cut_296,2015-16,173,Mason Plumlee,OREB,Plumlee REBOUND (Off:3 Def:5),POR @ ATL,POR,ATL,"Monday, December 21",3,https://videos.nba.com/nba/pbp/media/2015/12/21/0021500413/286/88746e4e-a17c-a38b-bb5e-6a991a73eb2e_1280x720.mp4,False
hoop_cut_297,2015-16,85,Marcin Gortat,OREB,Gortat REBOUND (Off:2 Def:5),ORL @ WAS,ORL,WAS,"Friday, January 1",2,https://videos.nba.com/nba/pbp/media/2016/01/01/0021500490/161/3d10f400-409f-dd76-a9ac-ed9acacc9b9b_1280x720.mp4,False
hoop_cut_298,2015-16,50,Andre Drummond,OREB,Drummond REBOUND (Off:4 Def:8),HOU @ DET,HOU,DET,"Monday, November 30",4,https://videos.nba.com/nba/pbp/media/2015/11/30/0021500254/480/2fc6720c-0950-bcdf-4b40-187c6285a2b5_1280x720.mp4,False
hoop_cut_299,2015-16,97,Enes Freedom,OREB,Kanter REBOUND (Off:3 Def:10),OKC @ SAS,OKC,SAS,"Saturday, March 12",3,https://videos.nba.com/nba/pbp/media/2016/03/12/0021500979/369/cbe09f8c-227b-5961-db9a-154632401fcc_1280x720.mp4,False
hoop_cut_300,2015-16,100,Serge Ibaka,OREB,Ibaka REBOUND (Off:2 Def:0),IND @ OKC,IND,OKC,"Friday, February 19",2,https://videos.nba.com/nba/pbp/media/2016/02/19/0021500812/163/3ae69d98-f52e-9cd6-96c9-8bc79524c09e_1280x720.mp4,False
hoop_cut_301,2016-17,34,Marc Gasol,OREB,Gasol REBOUND (Off:1 Def:0),MEM @ BKN,MEM,BKN,"Monday, February 13",1,https://videos.nba.com/nba/pbp/media/2017/02/13/0021600822/58/9bbc8f01-0d92-445f-046e-a336e0563f76_1280x720.mp4,False
hoop_cut_302,2016-17,113,Steven Adams,OREB,Adams REBOUND (Off:2 Def:2),OKC @ ORL,OKC,ORL,"Wednesday, March 29",2,https://videos.nba.com/nba/pbp/media/2017/03/29/0021601112/223/725789bf-ff06-5e7d-debf-333b7ac14144_1280x720.mp4,False
hoop_cut_303,2016-17,70,Tim Hardaway Jr.,OREB,Hardaway Jr. REBOUND (Off:1 Def:1),ORL @ ATL,ORL,ATL,"Tuesday, December 13",2,https://videos.nba.com/nba/pbp/media/2016/12/13/0021600369/153/46857ca4-312f-29a2-f257-55fdd4e557ac_1280x720.mp4,False
hoop_cut_304,2016-17,14,Jimmy Butler III,OREB,Butler REBOUND (Off:3 Def:4),CHI @ DET,CHI,DET,"Monday, March 6",4,https://videos.nba.com/nba/pbp/media/2017/03/06/0021600938/451/62365d0a-702b-b586-0407-50d2b6fcb833_1280x720.mp4,False
hoop_cut_305,2016-17,126,Courtney Lee,OREB,Lee REBOUND (Off:2 Def:2),NYK @ WAS,NYK,WAS,"Tuesday, January 31",3,https://videos.nba.com/nba/pbp/media/2017/01/31/0021600724/356/e6d5245f-a826-0f03-af29-8f0511c880a0_1280x720.mp4,False
hoop_cut_306,2016-17,30,Mike Conley,OREB,Conley REBOUND (Off:2 Def:4),MEM @ LAC,MEM,LAC,"Wednesday, January 4",4,https://videos.nba.com/nba/pbp/media/2017/01/04/0021600533/496/0405a9c8-b9c0-57fb-003a-a16e1b87ad94_1280x720.mp4,False
hoop_cut_307,2016-17,12,Karl-Anthony Towns,OREB,Towns REBOUND (Off:3 Def:4),MIN @ GSW,MIN,GSW,"Saturday, November 26",4,https://videos.nba.com/nba/pbp/media/2016/11/26/0021600244/417/d8d7258f-9f7c-069f-5c33-a2dd0ff3de45_1280x720.mp4,False
hoop_cut_308,2016-17,75,Zach Randolph,OREB,Randolph REBOUND (Off:1 Def:2),PHX @ MEM,PHX,MEM,"Tuesday, February 28",3,https://videos.nba.com/nba/pbp/media/2017/02/28/0021600892/350/90a28e63-e60f-7c10-cf5a-9d1a07db5fbb_1280x720.mp4,False
hoop_cut_309,2016-17,80,Markieff Morris,OREB,Mark Morris REBOUND (Off:1 Def:5),MEM @ WAS,MEM,WAS,"Wednesday, January 18",2,https://videos.nba.com/nba/pbp/media/2017/01/18/0021600628/217/67500bca-e6b1-bec5-4a28-abc7216beaa9_1280x720.mp4,False
hoop_cut_310,2016-17,77,Rudy Gobert,OREB,Gobert REBOUND (Off:6 Def:4),UTA @ MIN,UTA,MIN,"Saturday, January 7",4,https://videos.nba.com/nba/pbp/media/2017/01/07/0021600556/406/d8b74c37-de90-7613-79d4-b6becee71b6f_1280x720.mp4,False
hoop_cut_311,2016-17,73,Enes Freedom,OREB,Kanter REBOUND (Off:3 Def:1),OKC @ NYK,OKC,NYK,"Monday, November 28",2,https://videos.nba.com/nba/pbp/media/2016/11/28/0021600255/191/03b80e3d-a5bf-0523-a62d-18dfa6c2132d_1280x720.mp4,False
hoop_cut_312,2016-17,88,Dwight Howard,OREB,Howard REBOUND (Off:6 Def:9),MIA @ ATL,MIA,ATL,"Wednesday, December 7",4,https://videos.nba.com/nba/pbp/media/2016/12/07/0021600324/419/bd7627e1-4c82-3e27-88ac-f0e6b8638d25_1280x720.mp4,False
hoop_cut_313,2016-17,101,Aaron Gordon,OREB,Gordon REBOUND (Off:1 Def:1),ORL @ MIA,ORL,MIA,"Monday, February 13",1,https://videos.nba.com/nba/pbp/media/2017/02/13/0021600823/13/3efed065-279e-b0d9-6dad-474b2406008e_1280x720.mp4,False
hoop_cut_314,2016-17,77,Rudy Gobert,OREB,Gobert REBOUND (Off:1 Def:6),UTA @ MEM,UTA,MEM,"Sunday, December 18",2,https://videos.nba.com/nba/pbp/media/2016/12/18/0021600407/240/53f37184-aaa9-596e-ef10-4cf0a7a2fcb4_1280x720.mp4,False
hoop_cut_315,2016-17,108,Jonas Valančiūnas,OREB,Valanciunas REBOUND (Off:1 Def:2),TOR @ CLE,TOR,CLE,"Tuesday, November 15",2,https://videos.nba.com/nba/pbp/media/2016/11/15/0021600153/234/a5f03960-7260-c06f-eef3-6e57e0a52557_1280x720.mp4,False
hoop_cut_316,2016-17,54,Tobias Harris,OREB,Harris REBOUND (Off:1 Def:6),PHI @ DET,PHI,DET,"Monday, February 6",4,https://videos.nba.com/nba/pbp/media/2017/02/06/0021600773/440/5218417f-de5c-98ff-047f-cdba014ca599_1280x720.mp4,False
hoop_cut_317,2016-17,75,Zach Randolph,OREB,Randolph REBOUND (Off:1 Def:3),DEN @ MEM,DEN,MEM,"Tuesday, November 8",1,https://videos.nba.com/nba/pbp/media/2016/11/08/0021600102/107/e175a532-abda-6658-4ed7-f83129cc3d90_1280x720.mp4,False
hoop_cut_318,2016-17,104,Clint Capela,OREB,Capela REBOUND (Off:1 Def:0),HOU @ OKC,HOU,OKC,"Wednesday, November 16",1,https://videos.nba.com/nba/pbp/media/2016/11/16/0021600164/17/18187a67-aa7c-cf0b-c285-17b8f25780db_1280x720.mp4,False
hoop_cut_319,2016-17,44,Derrick Rose,OREB,Rose REBOUND (Off:1 Def:0),NYK @ BKN,NYK,BKN,"Sunday, March 12",1,https://videos.nba.com/nba/pbp/media/2017/03/12/0021600986/89/5c3eb662-791b-5038-f5b7-6247f5cb70e0_1280x720.mp4,False
hoop_cut_320,2016-17,7,DeMarcus Cousins,OREB,Cousins REBOUND (Off:1 Def:8),POR @ NOP,POR,NOP,"Tuesday, March 14",4,https://videos.nba.com/nba/pbp/media/2017/03/14/0021601002/438/b0f2202e-02d5-8c2c-cbc2-c0f5e531b9b5_1280x720.mp4,False
hoop_cut_321,2016-17,125,Taj Gibson,OREB,Gibson REBOUND (Off:3 Def:2),OKC @ DAL,OKC,DAL,"Monday, March 27",4,https://videos.nba.com/nba/pbp/media/2017/03/27/0021601100/502/f781e310-86a1-7b5b-a3bb-aa33cd9b1687_1280x720.mp4,False
hoop_cut_322,2016-17,22,Carmelo Anthony,OREB,Anthony REBOUND (Off:1 Def:2),NYK @ BKN,NYK,BKN,"Sunday, March 12",3,https://videos.nba.com/nba/pbp/media/2017/03/12/0021600986/311/0e46882c-ac56-1166-f611-7c503d572555_1280x720.mp4,False
hoop_cut_323,2016-17,71,Reggie Jackson,OREB,Jackson REBOUND (Off:1 Def:1),DET @ BKN,DET,BKN,"Tuesday, March 21",3,https://videos.nba.com/nba/pbp/media/2017/03/21/0021601052/299/435b48a4-c524-d8c7-41ab-bd75b986ca4e_1280x720.mp4,False
hoop_cut_324,2016-17,75,Zach Randolph,OREB,Randolph REBOUND (Off:2 Def:5),OKC @ MEM,OKC,MEM,"Thursday, December 29",4,https://videos.nba.com/nba/pbp/media/2016/12/29/0021600487/486/fca14442-75ce-70c0-792f-62b341746e90_1280x720.mp4,False
hoop_cut_325,2016-17,93,Julius Randle,OREB,Randle REBOUND (Off:1 Def:5),LAL @ GSW,LAL,GSW,"Wednesday, April 12",3,https://videos.nba.com/nba/pbp/media/2017/04/12/0021601229/293/65950f1e-7295-f86c-5a31-e19ffd410c5d_1280x720.mp4,False
hoop_cut_326,2017-18,20,Kemba Walker,OREB,Walker REBOUND (Off:2 Def:2),CHA @ WAS,CHA,WAS,"Saturday, March 31",4,https://videos.nba.com/nba/pbp/media/2018/03/31/0021701138/567/4004d896-9c54-5659-d033-93957cd28c36_1280x720.mp4,False
hoop_cut_327,2017-18,16,Kristaps Porziņģis,OREB,Porzingis REBOUND (Off:2 Def:2),PHI @ NYK,PHI,NYK,"Monday, December 25",4,https://videos.nba.com/nba/pbp/media/2017/12/25/0021700493/582/5aa65ca8-0f49-9335-ccc4-694e00272062_1280x720.mp4,False
hoop_cut_328,2017-18,155,Ersan Ilyasova,OREB,Ilyasova REBOUND (Off:1 Def:0),MEM @ PHI,MEM,PHI,"Wednesday, March 21",1,https://videos.nba.com/nba/pbp/media/2018/03/15/0021701022/292/fc754bb0-fa08-e41f-5b28-461cf2b383a1_1280x720.mp4,False
hoop_cut_329,2017-18,268,Nemanja Bjelica,OREB,Bjelica REBOUND (Off:1 Def:2),HOU @ MIN,HOU,MIN,"Sunday, March 18",2,https://videos.nba.com/nba/pbp/media/2018/03/18/0021701048/274/cc456953-46ab-5e38-4b9f-fc0a342d151f_1280x720.mp4,False
hoop_cut_330,2017-18,136,Tyler Johnson,OREB,T. Johnson REBOUND (Off:2 Def:1),ATL @ MIA,ATL,MIA,"Monday, October 23",4,https://videos.nba.com/nba/pbp/media/2017/10/23/0021700042/474/72fc41c4-ff02-64da-e2e1-cd858399c721_1280x720.mp4,False
hoop_cut_331,2017-18,161,JaMychal Green,OREB,Green REBOUND (Off:1 Def:1),MEM @ NOP,MEM,NOP,"Saturday, January 20",1,https://videos.nba.com/nba/pbp/media/2018/01/20/0021700677/83/f6906eaf-44fa-ab9e-506b-ff533b77434a_1280x720.mp4,False
hoop_cut_332,2017-18,197,Skal Labissiere,OREB,Labissiere REBOUND (Off:2 Def:2),PHX @ SAC,PHX,SAC,"Friday, December 29",1,https://videos.nba.com/nba/pbp/media/2017/12/29/0021700527/71/60416ea6-d8fc-a5d0-e75a-6794aff80684_1280x720.mp4,False
hoop_cut_333,2017-18,2,Anthony Davis,OREB,Davis REBOUND (Off:2 Def:3),NOP @ MIL,NOP,MIL,"Sunday, February 25",2,https://videos.nba.com/nba/pbp/media/2018/02/25/0021700893/258/2f489855-0391-003c-2f86-6679a79eddab_1280x720.mp4,False
hoop_cut_334,2017-18,142,Markieff Morris,OREB,Morris REBOUND (Off:1 Def:3),WAS @ MIA,WAS,MIA,"Saturday, March 10",3,https://videos.nba.com/nba/pbp/media/2018/03/10/0021700988/358/42c9367e-3e62-b64b-7465-a8b925a18b59_1280x720.mp4,False
hoop_cut_335,2017-18,8,Russell Westbrook,OREB,Westbrook REBOUND (Off:2 Def:9),ORL @ OKC,ORL,OKC,"Monday, February 26",3,https://videos.nba.com/nba/pbp/media/2018/02/26/0021700903/418/79df59e7-1c13-2c24-c0ca-fa9c3bed31fb_1280x720.mp4,False
hoop_cut_336,2017-18,52,Jamal Murray,OREB,Murray REBOUND (Off:4 Def:0),DEN @ POR,DEN,POR,"Monday, November 13",4,https://videos.nba.com/nba/pbp/media/2017/10/30/0021700094/639/9f2e2687-0399-3116-9cdd-dcd36d3451aa_1280x720.mp4,False
hoop_cut_337,2017-18,98,Bobby Portis,OREB,Portis REBOUND (Off:2 Def:2),CHI @ OKC,CHI,OKC,"Wednesday, November 15",2,https://videos.nba.com/nba/pbp/media/2017/11/15/0021700212/242/1f462552-ebac-1db7-582e-c606075e63c8_1280x720.mp4,False
hoop_cut_338,2017-18,101,Josh Jackson,OREB,Jackson REBOUND (Off:3 Def:2),NOP @ PHX,NOP,PHX,"Friday, April 6",3,https://videos.nba.com/nba/pbp/media/2018/04/06/0021701189/367/cfae54df-13ad-a9e5-28b7-33a33631c389_1280x720.mp4,False
hoop_cut_339,2017-18,84,Enes Freedom,OREB,Kanter REBOUND (Off:2 Def:2),NYK @ ORL,NYK,ORL,"Wednesday, November 8",2,https://videos.nba.com/nba/pbp/media/2017/11/08/0021700160/236/5d201401-ac20-84de-d20b-fc584be83e67_1280x720.mp4,False
hoop_cut_340,2017-18,197,Skal Labissiere,OREB,Labissiere REBOUND (Off:1 Def:1),BOS @ SAC,BOS,SAC,"Sunday, March 25",1,https://videos.nba.com/nba/pbp/media/2018/03/25/0021701099/122/46e63f70-62d2-1106-4557-c6f14d27b4eb_1280x720.mp4,False
hoop_cut_341,2017-18,172,Wilson Chandler,OREB,Chandler REBOUND (Off:1 Def:2),DEN @ SAS,DEN,SAS,"Saturday, January 13",3,https://videos.nba.com/nba/pbp/media/2018/01/08/0021700597/573/96aeeaf2-1d80-6d28-ffd5-b8f4a4625591_1280x720.mp4,False
hoop_cut_342,2017-18,71,Otto Porter Jr.,OREB,Porter Jr. REBOUND (Off:1 Def:0),MIN @ WAS,MIN,WAS,"Tuesday, March 13",2,https://videos.nba.com/nba/pbp/media/2018/03/02/0021700929/145/90112061-4a32-0866-2601-d59e8daa6a10_1280x720.mp4,False
hoop_cut_343,2017-18,254,Markelle Fultz,OREB,Fultz REBOUND (Off:2 Def:0),DEN @ PHI,DEN,PHI,"Monday, March 26",4,https://videos.nba.com/nba/pbp/media/2018/03/26/0021701105/550/93ff7d6d-2f5c-dc22-f63c-211b7bafd273_1280x720.mp4,False
hoop_cut_344,2017-18,111,Myles Turner,OREB,Turner REBOUND (Off:3 Def:7),ATL @ IND,ATL,IND,"Friday, March 9",3,https://videos.nba.com/nba/pbp/media/2018/03/09/0021700978/398/0ac7396d-cb76-1ad4-5865-27ffcf521cdb_1280x720.mp4,False
hoop_cut_345,2017-18,246,Jarrett Jack,OREB,Jack REBOUND (Off:1 Def:1),BKN @ NYK,BKN,NYK,"Friday, October 27",1,https://videos.nba.com/nba/pbp/media/2017/10/27/0021700073/62/160654b4-f3a1-4488-c0e8-50dd6d0030b1_1280x720.mp4,False
hoop_cut_346,2017-18,160,John Collins,OREB,Collins REBOUND (Off:4 Def:1),CLE @ ATL,CLE,ATL,"Thursday, November 30",1,https://videos.nba.com/nba/pbp/media/2017/11/30/0021700313/106/ff031707-db85-946a-7530-ea129525709a_1280x720.mp4,False
hoop_cut_347,2017-18,37,Nikola Jokić,OREB,Jokic REBOUND (Off:1 Def:1),DEN @ SAS,DEN,SAS,"Tuesday, January 30",1,https://videos.nba.com/nba/pbp/media/2018/01/30/0021700750/39/594f09f0-3ff3-ae0f-1145-ff5312b8dbc5_1280x720.mp4,False
hoop_cut_348,2017-18,128,DeAndre Jordan,OREB,Jordan REBOUND (Off:1 Def:0),LAC @ MIA,LAC,MIA,"Saturday, December 16",1,https://videos.nba.com/nba/pbp/media/2017/12/16/0021700432/17/659e0f4d-ae95-41d6-4466-a2ed0e936dd0_1280x720.mp4,False
hoop_cut_349,2017-18,158,James Johnson,OREB,J. Johnson REBOUND (Off:2 Def:2),MIA @ MIN,MIA,MIN,"Friday, November 24",2,https://videos.nba.com/nba/pbp/media/2017/11/24/0021700272/294/f822e4e8-9a09-f426-7eec-8469d9bc7def_1280x720.mp4,False
hoop_cut_350,2017-18,230,Josh Hart,OREB,Hart REBOUND (Off:1 Def:0),SAC @ LAL,SAC,LAL,"Sunday, April 1",1,https://videos.nba.com/nba/pbp/media/2018/04/01/0021701155/114/7419c3da-f394-8917-ae20-43fbda46e2db_1280x720.mp4,False
hoop_cut_351,2018-19,161,Thomas Bryant,OREB,Bryant REBOUND (Off:1 Def:0),MIL @ WAS,MIL,WAS,"Saturday, February 2",1,https://videos.nba.com/nba/pbp/media/2019/02/02/0021800778/19/f0d23141-e23b-a809-a579-9522d663fabb_1280x720.mp4,False
hoop_cut_352,2018-19,150,Jarrett Allen,OREB,Allen REBOUND (Off:3 Def:5),BKN @ CLE,BKN,CLE,"Wednesday, February 13",4,https://videos.nba.com/nba/pbp/media/2019/02/13/0021800853/600/fcbcba00-7317-72aa-7cfc-0fb2f8d9cfb5_1280x720.mp4,False
hoop_cut_353,2018-19,186,Shabazz Napier,OREB,Napier REBOUND (Off:1 Def:2),BKN @ PHX,BKN,PHX,"Tuesday, November 6",3,https://videos.nba.com/nba/pbp/media/2018/11/06/0021800151/498/4b885720-4e86-9d7e-a6f5-0a24d0aa6ada_1280x720.mp4,False
hoop_cut_354,2018-19,180,Nemanja Bjelica,OREB,Bjelica REBOUND (Off:2 Def:6),BKN @ SAC,BKN,SAC,"Tuesday, March 19",3,https://videos.nba.com/nba/pbp/media/2019/03/19/0021801063/394/c5b48539-b2eb-9c97-4e7c-24b8911308b4_1280x720.mp4,False
hoop_cut_355,2018-19,70,Rudy Gobert,OREB,Gobert REBOUND (Off:1 Def:0),UTA @ CHA,UTA,CHA,"Friday, November 30",1,https://videos.nba.com/nba/pbp/media/2018/11/30/0021800320/10/85a4364d-e6f0-1649-7a56-2f59b49b5d62_1280x720.mp4,False
hoop_cut_356,2018-19,53,De'Aaron Fox,OREB,Fox REBOUND (Off:1 Def:2),SAC @ OKC,SAC,OKC,"Sunday, October 21",4,https://videos.nba.com/nba/pbp/media/2018/10/21/0021800037/776/456980f7-992b-4af4-f2ff-7c71ea2839bb_1280x720.mp4,False
hoop_cut_357,2018-19,29,Nikola Vučević,OREB,Vucevic REBOUND (Off:4 Def:6),ORL @ WAS,ORL,WAS,"Monday, November 12",4,https://videos.nba.com/nba/pbp/media/2018/11/12/0021800190/570/fc44a350-289f-c339-1ac7-4b99a21859dc_1280x720.mp4,False
hoop_cut_358,2018-19,154,Shai Gilgeous-Alexander,OREB,Gilgeous-Alexander REBOUND (Off:2 Def:3),SAS @ LAC,SAS,LAC,"Thursday, November 15",4,https://videos.nba.com/nba/pbp/media/2018/11/15/0021800215/649/b618fb95-f9f6-3624-3f79-a67d80179195_1280x720.mp4,False
hoop_cut_359,2018-19,15,Karl-Anthony Towns,OREB,Towns REBOUND (Off:5 Def:10),NOP @ MIN,NOP,MIN,"Wednesday, November 14",4,https://videos.nba.com/nba/pbp/media/2018/11/14/0021800208/676/f8739c0c-617c-091a-8c78-5e36aba77ade_1280x720.mp4,False
hoop_cut_360,2018-19,182,Jonathan Isaac,OREB,Isaac REBOUND (Off:1 Def:3),ORL @ NYK,ORL,NYK,"Tuesday, February 26",4,https://videos.nba.com/nba/pbp/media/2019/02/26/0021800908/557/5f402fab-9b5b-425c-7600-654e73b1585c_1280x720.mp4,False
hoop_cut_361,2018-19,27,Mike Conley,OREB,Conley REBOUND (Off:1 Def:0),TOR @ MEM,TOR,MEM,"Tuesday, November 27",1,https://videos.nba.com/nba/pbp/media/2018/11/27/0021800303/55/9647f108-27e2-e2d6-6a38-8aae6b86b756_1280x720.mp4,False
hoop_cut_362,2018-19,29,Nikola Vučević,OREB,Vucevic REBOUND (Off:3 Def:6),NYK @ ORL,NYK,ORL,"Wednesday, April 3",3,https://videos.nba.com/nba/pbp/media/2019/04/03/0021801166/408/dc0da74d-8f20-b8a6-6776-15c53b791413_1280x720.mp4,False
hoop_cut_363,2018-19,118,Justise Winslow,OREB,Winslow REBOUND (Off:1 Def:0),MIA @ BKN,MIA,BKN,"Wednesday, April 10",1,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801221/107/4f2ddbc4-98d6-b47d-bf5e-d48c2a8bc745_1280x720.mp4,False
hoop_cut_364,2018-19,104,Al Horford,OREB,Horford REBOUND (Off:2 Def:1),BKN @ BOS,BKN,BOS,"Monday, January 28",1,https://videos.nba.com/nba/pbp/media/2019/01/28/0021800746/48/db6a0cc5-0aeb-17df-3b43-e96f9b7f79c0_1280x720.mp4,False
hoop_cut_365,2018-19,195,Rajon Rondo,OREB,Rondo REBOUND (Off:1 Def:5),ATL @ LAL,ATL,LAL,"Sunday, November 11",4,https://videos.nba.com/nba/pbp/media/2018/11/11/0021800189/617/6d5c6c9c-f8c1-fd66-a144-31234ca5a278_1280x720.mp4,False
hoop_cut_366,2018-19,57,Ben Simmons,OREB,Simmons REBOUND (Off:1 Def:0),PHI @ CLE,PHI,CLE,"Sunday, December 16",1,https://videos.nba.com/nba/pbp/media/2018/12/16/0021800437/22/2d22a04b-d3b0-1212-439b-9dcdce36285a_1280x720.mp4,False
hoop_cut_367,2018-19,22,LaMarcus Aldridge,OREB,Aldridge REBOUND (Off:1 Def:6),DEN @ SAS,DEN,SAS,"Monday, March 4",3,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800954/371/6c16265b-8064-ccd5-58fc-cc24ce056341_1280x720.mp4,False
hoop_cut_368,2018-19,95,Steven Adams,OREB,Adams REBOUND (Off:5 Def:3),OKC @ CLE,OKC,CLE,"Wednesday, November 7",2,https://videos.nba.com/nba/pbp/media/2018/11/07/0021800153/265/5ca5ecc7-7f18-8d92-6dbe-3234c55d7144_1280x720.mp4,False
hoop_cut_369,2018-19,24,Luka Dončić,OREB,Doncic REBOUND (Off:2 Def:9),TOR @ DAL,TOR,DAL,"Sunday, January 27",3,https://videos.nba.com/nba/pbp/media/2019/01/27/0021800739/540/7dd4b06c-0427-849d-2869-d69819a84b7f_1280x720.mp4,False
hoop_cut_370,2018-19,44,Brandon Ingram,OREB,Ingram REBOUND (Off:2 Def:2),LAL @ MIN,LAL,MIN,"Sunday, January 6",2,https://videos.nba.com/nba/pbp/media/2019/01/06/0021800585/296/328d8ac8-3812-e759-7521-d40e9dafa22e_1280x720.mp4,False
hoop_cut_371,2018-19,113,Kevin Knox II,OREB,Knox II REBOUND (Off:1 Def:3),CHI @ NYK,CHI,NYK,"Monday, April 1",1,https://videos.nba.com/nba/pbp/media/2019/04/01/0021801155/100/ddd0cfe3-ed41-b5d0-fae1-246dcd966e99_1280x720.mp4,False
hoop_cut_372,2018-19,184,Robin Lopez,OREB,Lopez REBOUND (Off:1 Def:2),MIA @ CHI,MIA,CHI,"Friday, November 23",3,https://videos.nba.com/nba/pbp/media/2018/11/23/0021800273/487/111420df-8cd2-b408-486a-00a7fe6bb448_1280x720.mp4,False
hoop_cut_373,2018-19,52,Andre Drummond,OREB,Drummond REBOUND (Off:6 Def:6)IND @ DET,IND,DET,"Monday, February 25",3,https://videos.nba.com/nba/pbp/media/2019/02/25/0021800899/337/c13d79d8-38e6-f804-e2ed-a61fd175f874_1280x720.mp4,False,
